C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_15_817.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_15_817.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_15_817.jpg,0,0,0,0.000264235
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_15_889.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_15_889.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_15_889.jpg,0,0,0,3.094364E-05
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_15_958.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_15_958.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_15_958.jpg,0,0,0,2.414955E-05
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_028.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_028.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_028.jpg,0,0,0,4.928148E-05
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_099.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_099.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_099.jpg,0,0,0,6.148051E-05
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_170.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_170.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_170.jpg,0,0,0,7.515013E-05
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_242.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_242.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_242.jpg,0,0,0,9.361171E-05
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_311.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_311.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_311.jpg,0,0,0,0.0001062527
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_383.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_383.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_383.jpg,0,0,0,0.0001341634
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_454.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_454.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_454.jpg,0,0,0,0.0001235851
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_524.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_524.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_524.jpg,0,0,0,0.0001164348
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_596.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_596.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_596.jpg,0,0,0,0.0002721531
C:\Users\patel\Desktop\IMG\center_2021_05_22_00_42_16_666.jpg,C:\Users\patel\Desktop\IMG\left_2021_05_22_00_42_16_666.jpg,C:\Users\patel\Desktop\IMG\right_2021_05_22_00_42_16_666.jpg,0,0.0637491,0,0.02234902
